1	0.017091193299152083
2	0.02762053614990735
3	0.036150989689323024
4	0.04253754339134935
5	0.046615776335273154
6	0.05073482329869849
7	0.05469224915688769
8	0.057991477891005797
9	0.06051521177601479
10	0.06311395578826275
11	0.06516964751208622
12	0.06812162686711254
13	0.06973192898012126
14	0.07182813955379111
15	0.07329500194072755
16	0.07530458996566304
17	0.07643011949282161
18	0.07807527875056261
19	0.07928681751337484
20	0.08044151119085233
21	0.08166012924071178
22	0.08263314879591321
23	0.08364979462022977
24	0.084663966612981
25	0.08543519158548032
26	0.08614303326043685
27	0.08695043471366029
28	0.0878907393516046
29	0.08872403327129263
30	0.08965295685079182
31	0.09050227285941517
32	0.09146480589221694
33	0.09211082826673944
34	0.09284812098601081
35	0.09349595554106792
36	0.09411094644939769
37	0.09493746730032648
38	0.09546270134058797
39	0.09614860831796619
40	0.0966740625544741
41	0.09737206861704291
42	0.09806977215073572
43	0.09851752682041837
44	0.0989932761263814
45	0.09938313698521091
46	0.0999947180550113
47	0.10048732558607648
48	0.10083961412329107
49	0.10132206331806166
50	0.10172599558726993
51	0.10212497546444949
52	0.10248509589649607
53	0.10288429864536686
54	0.10322436254922224
55	0.10368672374358118
56	0.10426396097444193
57	0.10455109453611662
58	0.10487820890309589
59	0.10515755579241531
60	0.10537263745152782
61	0.10561305758815913
62	0.1057936504241988
63	0.10614713224460418
64	0.10658116217008709
65	0.10683521890458346
66	0.1071190109838245
67	0.1072965553760535
68	0.10752381491015309
69	0.10780295894399848
70	0.10801855161035709
71	0.10822140072566057
72	0.10842894317581857
73	0.10856980855278395
74	0.10875726527681953
75	0.10886996117364339
76	0.10901188507346554
77	0.10916426784621139
78	0.10923275456011902
79	0.1094371836554016
80	0.10949371588478495
81	0.10958897653426904
82	0.10968507801953321
83	0.10979073913916798
84	0.10983318878965007
85	0.10987916566970637
86	0.10996600357344015
87	0.11011408567524048
88	0.11014332274523209
89	0.1101977713673653
90	0.11021733559033486
91	0.11030857629399785
92	0.11044876211286762
93	0.11048034840735303
94	0.11051127095081043
95	0.11054353477786229
96	0.11060424732930647
97	0.11064365896055411
98	0.11073222901923221
99	0.110835970183621
100	0.11088391490508237
101	0.1108994611480124
102	0.11095211873734098
103	0.11101807956521062
104	0.11112868779870316
105	0.11113067392328321
106	0.1111359867518544
107	0.11116092842398118
108	0.1111961935974628
109	0.11121264242841587
110	0.11123594102596318
111	0.11124507780185854
112	0.11125696165714398
113	0.11127508476596701
114	0.11128032868304122
115	0.11129137071865867
116	0.11130579454999127
117	0.1113109769644616
118	0.11131922059871677
119	0.11132746798137463
120	0.11137748952538763
121	0.11142185576458578
122	0.1114405825905254
123	0.1114405825905254
